,race_date,driverId,raceId,year,round,circuitId,race_name,race_time,driverRef,driver_dob,driver_nationality,driverst_points,driverst_position,driverst_wins,constructorId,csr_points,csr_status,constructorStandingsId,css_points,css_position,css_wins,constructorRef,cs_nationality,result_number,result_grid,result_position,result_positionText,result_positionOrder,result_points,result_laps,result_time,result_milliseconds,result_fastestLap,result_rank,result_fastestLapTime,result_fastestLapSpeed,qs_number,position,q1,q2,q3,total_laps,avg_lap_time,num_pit_stops,avg_pit_duration,driver_circuit_avg_result_point_before_race,driver_circuit_avg_pitstops_before_race,driver_avg_finish_pos_prior,is_podium,driver_podium_rate_prior,is_win,driver_win_rate_prior,driver_avg_finish_last_3,driver_experience_races,driver_experience_at_circuit,constructor_avg_finish_prior,circuit_country_nationality,is_home_gp,avg_temp,avg_windspeed,avg_precip,avg_humidity
668,2023-10-08,842,1115,2023,17,78,Qatar Grand Prix,17:00:00,gasly,1996-02-07,French,46.0,11,0,214,6.0,\N,28658,90.0,6,0,alpine,French,10,7,12,12,12,0.0,57,+1:22.300,5341468,49,8,1:26.310,226.027,10,7,1:25.566,1:24.918,1:24.553,57.0,93534.52631578948,3.0,31.159000000000002,11.0,2.0,9.849056603773585,0,0.03773584905660377,0,0.0,10.333333333333334,53,1,9.75,Qatari,0,34.5,13.15,0.0,57.5
669,2023-10-08,844,1115,2023,17,78,Qatar Grand Prix,17:00:00,leclerc,1997-10-16,Monegasque,145.0,6,0,6,13.0,\N,28655,298.0,3,1,ferrari,Italian,16,5,5,5,5,10.0,57,+38.976,5298144,57,4,1:24.992,229.532,16,5,1:25.452,1:25.079,1:24.424,57.0,92949.8947368421,3.0,27.871333333333336,8.0,1.0,5.115384615384615,0,0.28846153846153844,0,0.057692307692307696,4.0,52,1,5.267175572519084,Qatari,0,34.5,13.15,0.0,57.5
670,2023-10-08,846,1115,2023,17,78,Qatar Grand Prix,17:00:00,norris,1999-11-13,British,136.0,7,0,1,47.0,\N,28662,219.0,5,0,mclaren,British,4,10,3,3,3,15.0,57,+5.969,5265137,47,2,1:24.842,229.938,4,10,1:25.131,1:24.685,\N,57.0,92370.82456140351,3.0,27.807333333333332,9.0,2.0,7.614035087719298,1,0.15789473684210525,0,0.0,4.0,57,1,8.505154639175258,Qatari,0,34.5,13.15,0.0,57.5
671,2023-10-08,847,1115,2023,17,78,Qatar Grand Prix,17:00:00,russell,1998-02-15,British,132.0,8,0,131,21.0,\N,28656,326.0,2,0,mercedes,German,63,2,4,4,4,12.0,57,+34.119,5293287,35,5,1:25.770,227.450,63,2,1:25.334,1:24.827,1:24.219,57.0,92864.68421052632,4.0,31.18325,17.0,2.0,7.8076923076923075,0,0.19230769230769232,0,0.019230769230769232,9.333333333333334,52,1,4.963503649635037,Qatari,0,34.5,13.15,0.0,57.5
672,2023-10-08,848,1115,2023,17,78,Qatar Grand Prix,17:00:00,albon,1996-03-23,Thai,23.0,13,0,3,2.0,\N,28659,23.0,7,0,williams,British,23,13,13,13,13,0.0,57,+1:31.014,5350182,57,14,1:26.666,225.098,23,14,1:26.118,1:25.707,\N,57.0,93687.40350877192,3.0,28.993666666666666,,,12.0,0,0.0,0,0.0,8.666666666666666,30,0,12.212765957446809,Qatari,0,34.5,13.15,0.0,57.5
673,2023-10-08,852,1115,2023,17,78,Qatar Grand Prix,17:00:00,tsunoda,2000-05-11,Japanese,3.0,17,0,213,0.0,\N,28660,5.0,10,0,alphatauri,Italian,22,11,15,15,15,0.0,56,\N,\N,55,17,1:27.174,223.786,22,11,1:26.058,1:25.301,\N,56.0,94073.67857142857,3.0,27.72866666666667,13.0,2.0,12.520833333333334,0,0.0,0,0.0,12.333333333333334,48,1,11.365591397849462,Qatari,0,34.5,13.15,0.0,57.5
674,2023-10-08,855,1115,2023,17,78,Qatar Grand Prix,17:00:00,zhou,1999-05-30,Chinese,6.0,16,0,51,6.0,\N,28657,16.0,8,0,alfa,Swiss,24,19,9,9,9,2.0,57,+1:16.127,5335295,54,9,1:26.323,225.993,24,20,1:27.432,\N,\N,57.0,93601.66666666667,3.0,28.884333333333334,,,13.096774193548388,0,0.0,0,0.0,13.0,31,0,12.61111111111111,Qatari,0,34.5,13.15,0.0,57.5
675,2023-10-08,857,1115,2023,17,78,Qatar Grand Prix,17:00:00,piastri,2001-04-06,Australian,83.0,9,0,1,47.0,\N,28662,219.0,5,0,mclaren,British,81,6,2,2,2,18.0,57,+4.833,5264001,48,3,1:24.921,229.724,81,6,1:25.266,1:24.724,1:24.540,57.0,92350.8947368421,3.0,28.077333333333332,,,10.214285714285714,1,0.07142857142857142,0,0.0,7.333333333333333,14,0,7.771428571428571,Qatari,0,34.5,13.15,0.0,57.5
676,2023-10-08,859,1115,2023,17,78,Qatar Grand Prix,17:00:00,lawson,2002-02-11,New Zealander,2.0,19,0,213,0.0,\N,28660,5.0,10,0,alphatauri,Italian,40,17,17,17,17,0.0,56,\N,\N,54,16,1:27.113,223.943,40,18,1:26.635,\N,\N,56.0,94397.78571428571,3.0,28.721999999999998,,,11.0,0,0.0,0,0.0,10.333333333333334,4,0,11.696428571428571,Qatari,0,34.5,13.15,0.0,57.5
677,2023-10-22,807,1116,2023,18,69,United States Grand Prix,19:00:00,hulkenberg,1987-08-19,German,9.0,15,0,210,0.0,\N,28671,12.0,9,0,haas,American,27,0,11,11,11,0.0,56,+1:29.904,5811266,45,12,1:40.925,196.648,27,16,1:36.235,\N,\N,56.0,103772.60714285714,2.0,25.4405,,,14.38888888888889,0,0.0,0,0.0,14.333333333333334,18,0,14.375,American,0,26.7,18.1,0.0,67.0
678,2023-10-22,815,1116,2023,18,69,United States Grand Prix,19:00:00,perez,1990-01-26,Mexican,240.0,2,2,9,49.0,\N,28663,706.0,1,17,red_bull,Austrian,11,9,4,4,4,12.0,56,+18.460,5739822,40,5,1:39.737,198.991,11,9,1:35.989,1:35.679,1:35.173,56.0,102496.82142857143,2.0,23.996000000000002,3.5,2.0,5.107142857142857,0,0.42857142857142855,0,0.08928571428571429,6.666666666666667,56,2,5.107142857142857,American,0,26.7,18.1,0.0,67.0
679,2023-10-22,817,1116,2023,18,69,United States Grand Prix,19:00:00,ricciardo,1989-07-01,Australian,0.0,22,0,213,5.0,\N,28670,10.0,10,0,alphatauri,Italian,3,14,15,15,15,0.0,55,\N,\N,49,2,1:39.366,199.734,3,15,1:36.213,1:35.974,\N,55.0,104185.70909090909,2.0,25.238,10.5,2.0,10.0,0,0.023809523809523808,0,0.023809523809523808,12.666666666666666,42,2,14.5,American,0,26.7,18.1,0.0,67.0
680,2023-10-22,822,1116,2023,18,69,United States Grand Prix,19:00:00,bottas,1989-08-28,Finnish,10.0,14,0,51,0.0,\N,28667,16.0,8,0,alfa,Swiss,77,13,12,12,12,0.0,56,+1:38.601,5819963,54,18,1:41.972,194.629,77,13,1:36.082,1:35.858,\N,56.0,103927.91071428571,2.0,24.9015,6.0,2.0,9.16,0,0.22,0,0.02,10.666666666666666,50,1,11.961538461538462,American,0,26.7,18.1,0.0,67.0
681,2023-10-22,825,1116,2023,18,69,United States Grand Prix,19:00:00,kevin_magnussen,1992-10-05,Danish,3.0,18,0,210,0.0,\N,28671,12.0,9,0,haas,American,20,0,14,14,14,0.0,55,\N,\N,41,16,1:41.506,195.523,20,14,1:36.009,1:35.880,\N,55.0,104171.52727272727,2.0,24.906,9.0,1.0,13.878787878787879,0,0.0,0,0.0,13.0,33,1,13.093333333333334,American,0,26.7,18.1,0.0,67.0
682,2023-10-22,830,1116,2023,18,69,United States Grand Prix,19:00:00,max_verstappen,1997-09-30,Dutch,466.0,1,15,9,49.0,\N,28663,706.0,1,17,red_bull,Austrian,1,6,1,1,1,25.0,56,1:35:21.362,5721362,40,9,1:40.028,198.412,1,6,1:35.346,1:35.008,1:35.081,56.0,102167.17857142857,2.0,24.365000000000002,1.0,2.0,2.0526315789473686,1,0.8947368421052632,1,0.6842105263157895,2.3333333333333335,57,2,4.204379562043796,American,0,26.7,18.1,0.0,67.0
683,2023-10-22,832,1116,2023,18,69,United States Grand Prix,19:00:00,sainz,1994-09-01,Spanish,171.0,5,1,6,24.0,\N,28665,322.0,3,1,ferrari,Italian,55,4,3,3,3,15.0,56,+15.134,5736496,51,10,1:40.034,198.400,55,4,1:35.824,1:35.302,1:34.945,56.0,102437.42857142857,2.0,23.670499999999997,7.0,2.0,5.433962264150943,1,0.2830188679245283,0,0.03773584905660377,3.3333333333333335,53,1,5.433962264150943,American,0,26.7,18.1,0.0,67.0
684,2023-10-22,840,1116,2023,18,69,United States Grand Prix,19:00:00,stroll,1998-10-29,Canadian,53.0,11,0,117,6.0,\N,28664,236.0,5,0,aston_martin,British,18,0,7,7,7,6.0,56,+48.696,5770058,48,6,1:39.908,198.650,18,19,1:36.589,\N,\N,56.0,103036.75,2.0,24.206,12.0,2.0,10.73076923076923,0,0.0,0,0.0,12.666666666666666,52,1,9.888059701492537,American,0,26.7,18.1,0.0,67.0
685,2023-10-22,842,1116,2023,18,69,United States Grand Prix,19:00:00,gasly,1996-02-07,French,56.0,10,0,214,10.0,\N,28668,100.0,6,0,alpine,French,10,7,6,6,6,8.0,56,+47.996,5769358,47,11,1:40.412,197.653,10,7,1:36.158,1:35.496,1:35.089,56.0,103024.25,2.0,24.39,14.0,2.0,9.88888888888889,0,0.037037037037037035,0,0.0,9.333333333333334,54,1,9.767441860465116,American,0,26.7,18.1,0.0,67.0
686,2023-10-22,846,1116,2023,18,69,United States Grand Prix,19:00:00,norris,1999-11-13,British,159.0,6,0,1,23.0,\N,28672,242.0,4,0,mclaren,British,4,2,2,2,2,18.0,56,+10.730,5732092,39,8,1:39.985,198.497,4,2,1:35.110,1:35.441,1:34.853,56.0,102358.78571428571,2.0,23.758000000000003,7.0,2.0,7.5344827586206895,1,0.1724137931034483,0,0.0,2.3333333333333335,58,2,8.448979591836734,American,0,26.7,18.1,0.0,67.0
687,2023-10-22,847,1116,2023,18,69,United States Grand Prix,19:00:00,russell,1998-02-15,British,143.0,8,0,131,18.0,\N,28666,344.0,2,0,mercedes,German,63,5,5,5,5,10.0,56,+24.999,5746361,48,3,1:39.393,199.680,63,5,1:36.165,1:35.606,1:35.079,56.0,102613.58928571429,2.0,24.163,9.5,2.5,7.735849056603773,0,0.18867924528301888,0,0.018867924528301886,9.0,53,2,4.956521739130435,American,0,26.7,18.1,0.0,67.0
688,2023-10-22,848,1116,2023,18,69,United States Grand Prix,19:00:00,albon,1996-03-23,Thai,25.0,13,0,3,3.0,\N,28669,26.0,7,0,williams,British,23,15,9,9,9,2.0,56,+1:26.714,5808076,40,15,1:41.371,195.783,23,18,1:36.315,\N,\N,56.0,103626.35714285714,2.0,24.4585,13.0,2.0,12.03225806451613,0,0.0,0,0.0,10.333333333333334,31,1,12.229166666666666,American,0,26.7,18.1,0.0,67.0
689,2023-10-22,852,1116,2023,18,69,United States Grand Prix,19:00:00,tsunoda,2000-05-11,Japanese,8.0,16,0,213,5.0,\N,28670,10.0,10,0,alphatauri,Italian,22,11,8,8,8,5.0,56,+1:14.385,5795747,56,1,1:38.139,202.231,22,11,1:35.913,1:35.697,\N,56.0,103495.48214285714,3.0,23.983666666666664,9.5,2.0,12.571428571428571,0,0.0,0,0.0,14.0,49,2,11.404255319148936,American,0,26.7,18.1,0.0,67.0
690,2023-10-22,855,1116,2023,18,69,United States Grand Prix,19:00:00,zhou,1999-05-30,Chinese,6.0,17,0,51,0.0,\N,28667,16.0,8,0,alfa,Swiss,24,12,13,13,13,0.0,55,\N,\N,51,17,1:41.879,194.807,24,12,1:36.052,1:35.698,\N,55.0,104089.78181818181,2.0,25.176499999999997,12.0,2.0,12.96875,0,0.0,0,0.0,11.333333333333334,32,1,12.577981651376147,American,0,26.7,18.1,0.0,67.0
691,2023-10-22,858,1116,2023,18,69,United States Grand Prix,19:00:00,sargeant,2000-12-31,American,1.0,20,0,3,3.0,\N,28669,26.0,7,0,williams,British,2,16,10,10,10,1.0,56,+1:27.998,5809360,34,14,1:41.238,196.041,2,20,1:36.827,\N,\N,56.0,103738.57142857143,2.0,25.2685,,,15.5,0,0.0,0,0.0,14.666666666666666,12,0,13.554621848739496,American,1,26.7,18.1,0.0,67.0
692,2023-10-29,1,1117,2023,19,32,Mexico City Grand Prix,20:00:00,hamilton,1985-01-07,British,220.0,3,0,131,27.0,\N,28676,371.0,2,0,mercedes,German,44,6,2,2,2,19.0,71,+13.875,7364689,71,1,1:21.334,190.503,44,6,1:18.677,1:17.571,1:17.454,71.0,103728.01408450704,2.0,22.21,2.0,1.0,4.189655172413793,1,0.5344827586206896,0,0.13793103448275862,4.666666666666667,58,2,4.189655172413793,Mexican,0,16.95,14.05,0.0,61.0
693,2023-10-29,807,1117,2023,19,32,Mexico City Grand Prix,20:00:00,hulkenberg,1987-08-19,German,9.0,15,0,210,0.0,\N,28681,12.0,10,0,haas,American,27,12,13,13,13,0.0,71,+1:20.309,7431123,43,15,1:23.222,186.181,27,12,1:18.969,1:18.524,\N,71.0,104663.7042253521,2.0,23.144,,,14.210526315789474,0,0.0,0,0.0,13.666666666666666,19,0,14.176470588235293,Mexican,0,16.95,14.05,0.0,61.0
694,2023-10-29,817,1117,2023,19,32,Mexico City Grand Prix,20:00:00,ricciardo,1989-07-01,Australian,6.0,17,0,213,6.0,\N,28680,16.0,8,0,alphatauri,Italian,3,4,7,7,7,6.0,71,+41.570,7392384,66,7,1:22.679,187.404,3,4,1:18.341,1:17.706,1:17.382,71.0,104118.08450704225,2.0,22.406,9.5,1.5,10.116279069767442,0,0.023255813953488372,0,0.023255813953488372,14.666666666666666,43,2,14.666666666666666,Mexican,0,16.95,14.05,0.0,61.0
695,2023-10-29,822,1117,2023,19,32,Mexico City Grand Prix,20:00:00,bottas,1989-08-28,Finnish,10.0,14,0,51,0.0,\N,28677,16.0,9,0,alfa,Swiss,77,9,15,15,15,0.0,71,+1:25.597,7436411,43,14,1:23.166,186.306,77,9,1:18.429,1:18.016,1:18.032,71.0,104667.76056338029,2.0,23.638,12.5,2.5,9.215686274509803,0,0.21568627450980393,0,0.0196078431372549,10.0,51,2,11.962264150943396,Mexican,0,16.95,14.05,0.0,61.0
696,2023-10-29,830,1117,2023,19,32,Mexico City Grand Prix,20:00:00,max_verstappen,1997-09-30,Dutch,491.0,1,16,9,25.0,\N,28673,731.0,1,18,red_bull,Austrian,1,3,1,1,1,25.0,71,2:02:30.814,7350814,40,2,1:21.644,189.780,1,3,1:18.099,1:17.625,1:17.263,71.0,103532.59154929577,3.0,22.3995,1.0,1.0,2.0344827586206895,1,0.896551724137931,1,0.6896551724137931,1.0,58,2,4.181159420289855,Mexican,0,16.95,14.05,0.0,61.0
697,2023-10-29,832,1117,2023,19,32,Mexico City Grand Prix,20:00:00,sainz,1994-09-01,Spanish,183.0,4,1,6,27.0,\N,28675,349.0,3,1,ferrari,Italian,55,2,4,4,4,12.0,71,+27.154,7377968,57,6,1:22.539,187.722,55,2,1:18.755,1:18.382,1:17.233,71.0,103915.04225352113,2.0,22.067,5.5,1.0,5.388888888888889,0,0.2962962962962963,0,0.037037037037037035,3.3333333333333335,54,2,5.388888888888889,Mexican,0,16.95,14.05,0.0,61.0
698,2023-10-29,839,1117,2023,19,32,Mexico City Grand Prix,20:00:00,ocon,1996-09-17,French,45.0,12,0,214,1.0,\N,28678,101.0,6,0,alpine,French,31,15,10,10,10,1.0,71,+1:02.879,7413693,66,11,1:22.976,186.733,31,16,1:19.080,\N,\N,71.0,104418.21126760563,1.0,,10.5,1.0,8.843137254901961,0,0.0392156862745098,0,0.0196078431372549,8.666666666666666,51,2,8.852272727272727,Mexican,0,16.95,14.05,0.0,61.0
699,2023-10-29,840,1117,2023,19,32,Mexico City Grand Prix,20:00:00,stroll,1998-10-29,Canadian,53.0,11,0,117,0.0,\N,28674,236.0,5,0,aston_martin,British,18,0,17,17,17,0.0,66,\N,\N,43,17,1:23.257,186.103,18,18,1:19.227,\N,\N,66.0,106426.31818181818,2.0,22.582,14.5,2.0,10.660377358490566,0,0.0,0,0.0,11.333333333333334,53,2,9.866666666666667,Mexican,0,16.95,14.05,0.0,61.0
700,2023-10-29,842,1117,2023,19,32,Mexico City Grand Prix,20:00:00,gasly,1996-02-07,French,56.0,10,0,214,1.0,\N,28678,101.0,6,0,alpine,French,10,11,11,11,11,0.0,71,+1:06.208,7417022,43,16,1:23.230,186.163,10,11,1:18.945,1:18.521,\N,71.0,104465.0985915493,2.0,22.627,7.5,1.0,9.818181818181818,0,0.03636363636363636,0,0.0,9.333333333333334,55,2,9.738461538461538,Mexican,0,16.95,14.05,0.0,61.0
701,2023-10-29,844,1117,2023,19,32,Mexico City Grand Prix,20:00:00,leclerc,1997-10-16,Monegasque,166.0,7,0,6,27.0,\N,28675,349.0,3,1,ferrari,Italian,16,1,3,3,3,15.0,71,+23.124,7373938,38,4,1:22.332,188.194,16,1,1:18.401,1:17.901,1:17.166,71.0,103858.28169014085,2.0,22.248,5.5,1.0,5.113207547169812,1,0.2830188679245283,0,0.05660377358490566,4.333333333333333,53,2,5.265151515151516,Mexican,0,16.95,14.05,0.0,61.0
702,2023-10-29,846,1117,2023,19,32,Mexico City Grand Prix,20:00:00,norris,1999-11-13,British,169.0,6,0,1,14.0,\N,28682,256.0,4,0,mclaren,British,4,17,5,5,5,10.0,71,+33.266,7384080,71,3,1:21.944,189.085,4,19,1:21.554,\N,\N,71.0,104001.12676056338,3.0,22.985500000000002,9.5,1.0,7.440677966101695,0,0.1864406779661017,0,0.0,2.3333333333333335,59,2,8.383838383838384,Mexican,0,16.95,14.05,0.0,61.0
703,2023-10-29,847,1117,2023,19,32,Mexico City Grand Prix,20:00:00,russell,1998-02-15,British,151.0,8,0,131,27.0,\N,28676,371.0,2,0,mercedes,German,63,8,6,6,6,8.0,71,+41.020,7391834,38,10,1:22.780,187.175,63,8,1:18.893,1:17.673,1:17.674,71.0,104110.33802816902,2.0,22.311,10.0,1.5,7.685185185185185,0,0.18518518518518517,0,0.018518518518518517,5.333333333333333,54,2,4.956834532374101,Mexican,0,16.95,14.05,0.0,61.0
704,2023-10-29,848,1117,2023,19,32,Mexico City Grand Prix,20:00:00,albon,1996-03-23,Thai,27.0,13,0,3,2.0,\N,28679,28.0,7,0,williams,British,23,14,9,9,9,2.0,71,+48.573,7399387,65,9,1:22.773,187.191,23,14,1:18.828,1:19.147,\N,71.0,104216.71830985915,2.0,23.68,12.0,1.0,11.9375,0,0.0,0,0.0,11.0,32,1,12.16326530612245,Mexican,0,16.95,14.05,0.0,61.0
705,2023-10-29,852,1117,2023,19,32,Mexico City Grand Prix,20:00:00,tsunoda,2000-05-11,Japanese,8.0,16,0,213,6.0,\N,28680,16.0,8,0,alphatauri,Italian,22,18,12,12,12,0.0,71,+1:18.982,7429796,11,5,1:22.501,187.808,22,15,1:18.890,\N,\N,71.0,104645.01408450704,2.0,30.121,,,12.48,0,0.0,0,0.0,11.666666666666666,50,0,11.368421052631579,Mexican,0,16.95,14.05,0.0,61.0
706,2023-10-29,855,1117,2023,19,32,Mexico City Grand Prix,20:00:00,zhou,1999-05-30,Chinese,6.0,18,0,51,0.0,\N,28677,16.0,9,0,alfa,Swiss,24,10,14,14,14,0.0,71,+1:21.676,7432490,39,19,1:23.567,185.412,24,10,1:19.016,1:18.440,1:18.050,71.0,104682.95774647887,2.0,22.817,13.0,1.0,12.969696969696969,0,0.0,0,0.0,11.666666666666666,33,1,12.581818181818182,Mexican,0,16.95,14.05,0.0,61.0
707,2023-10-29,857,1117,2023,19,32,Mexico City Grand Prix,20:00:00,piastri,2001-04-06,Australian,87.0,9,0,1,14.0,\N,28682,256.0,4,0,mclaren,British,81,7,8,8,8,4.0,71,+43.104,7393918,53,8,1:22.760,187.220,81,7,1:18.241,1:17.874,1:17.623,71.0,104139.69014084506,2.0,23.734,,,9.666666666666666,0,0.13333333333333333,0,0.0,4.0,15,0,7.7304964539007095,Mexican,0,16.95,14.05,0.0,61.0
708,2023-10-29,858,1117,2023,19,32,Mexico City Grand Prix,20:00:00,sargeant,2000-12-31,American,1.0,21,0,3,2.0,\N,28679,28.0,7,0,williams,British,2,19,16,16,16,0.0,70,\N,\N,24,12,1:23.003,186.672,2,20,\N,\N,\N,70.0,104883.94285714286,2.0,23.945,,,15.076923076923077,0,0.0,0,0.0,12.333333333333334,13,0,13.525,Mexican,0,16.95,14.05,0.0,61.0
709,2023-11-05,1,1118,2023,20,18,São Paulo Grand Prix,17:00:00,hamilton,1985-01-07,British,226.0,3,0,131,11.0,\N,28686,382.0,2,0,mercedes,German,44,5,8,8,8,4.0,71,+1:02.859,7071753,59,12,1:14.739,207.554,44,5,1:10.604,1:10.266,1:11.469,71.0,99602.15492957746,4.0,22.055333333333333,1.5,3.0,4.1525423728813555,0,0.5423728813559322,0,0.13559322033898305,3.3333333333333335,59,2,4.1525423728813555,Brazilian,0,17.0,19.35,0.0,81.5
710,2023-11-05,4,1118,2023,20,18,São Paulo Grand Prix,17:00:00,alonso,1981-07-29,Spanish,198.0,4,0,117,25.0,\N,28684,261.0,5,0,aston_martin,British,14,4,3,3,3,15.0,71,+34.155,7043049,54,10,1:14.442,208.382,14,4,1:10.557,1:10.237,1:11.387,71.0,99197.87323943662,4.0,22.173666666666666,7.0,3.0,7.796296296296297,1,0.14814814814814814,0,0.0,9.666666666666666,54,2,5.470588235294118,Brazilian,0,17.0,19.35,0.0,81.5
711,2023-11-05,807,1118,2023,20,18,São Paulo Grand Prix,17:00:00,hulkenberg,1987-08-19,German,9.0,16,0,210,0.0,\N,28691,12.0,10,0,haas,American,27,11,12,12,12,0.0,70,\N,\N,66,14,1:15.036,206.732,27,11,1:10.475,1:10.547,\N,70.0,100555.05714285714,4.0,27.501,,,14.15,0,0.0,0,0.0,13.333333333333334,20,0,14.11111111111111,Brazilian,0,17.0,19.35,0.0,81.5
712,2023-11-05,815,1118,2023,20,18,São Paulo Grand Prix,17:00:00,perez,1990-01-26,Mexican,258.0,2,2,9,51.0,\N,28683,782.0,1,19,red_bull,Austrian,11,9,4,4,4,12.0,71,+34.208,7043102,55,5,1:14.124,209.276,11,9,1:10.668,1:10.219,1:12.321,71.0,99198.61971830986,4.0,22.499,5.5,3.5,5.087719298245614,0,0.42105263157894735,0,0.08771929824561403,7.333333333333333,57,2,5.087719298245614,Brazilian,0,17.0,19.35,0.0,81.5
713,2023-11-05,817,1118,2023,20,18,São Paulo Grand Prix,17:00:00,ricciardo,1989-07-01,Australian,6.0,17,0,213,5.0,\N,28690,21.0,8,0,alphatauri,Italian,3,17,13,13,13,0.0,70,\N,\N,68,3,1:13.866,210.007,3,17,1:10.843,\N,\N,70.0,101126.5,4.0,26.744333333333334,,,10.045454545454545,0,0.022727272727272728,0,0.022727272727272728,12.666666666666666,44,0,12.75,Brazilian,0,17.0,19.35,0.0,81.5
714,2023-11-05,830,1118,2023,20,18,São Paulo Grand Prix,17:00:00,max_verstappen,1997-09-30,Dutch,524.0,1,17,9,51.0,\N,28683,782.0,1,19,red_bull,Austrian,1,1,1,1,1,25.0,71,1:56:48.894,7008894,68,2,1:13.422,211.277,1,1,1:10.436,1:10.162,1:10.727,71.0,98716.81690140846,4.0,21.642,4.0,3.5,2.016949152542373,1,0.8983050847457628,1,0.6949152542372882,1.0,59,2,4.158273381294964,Brazilian,0,17.0,19.35,0.0,81.5
715,2023-11-05,832,1118,2023,20,18,São Paulo Grand Prix,17:00:00,sainz,1994-09-01,Spanish,192.0,6,1,6,13.0,\N,28685,362.0,3,1,ferrari,Italian,55,7,6,6,6,8.0,71,+50.188,7059082,59,9,1:14.406,208.483,55,8,1:10.624,1:10.254,1:11.989,71.0,99423.69014084506,4.0,23.430333333333333,4.5,3.5,5.363636363636363,0,0.2909090909090909,0,0.03636363636363636,4.333333333333333,55,2,5.363636363636363,Brazilian,0,17.0,19.35,0.0,81.5
716,2023-11-05,839,1118,2023,20,18,São Paulo Grand Prix,17:00:00,ocon,1996-09-17,French,46.0,12,0,214,7.0,\N,28688,108.0,6,0,alpine,French,31,14,10,10,10,1.0,70,\N,\N,53,6,1:14.206,209.045,31,12,1:10.763,1:10.562,\N,70.0,100267.64285714286,5.0,23.56275,8.0,2.5,8.865384615384615,0,0.038461538461538464,0,0.019230769230769232,8.666666666666666,52,2,8.865168539325843,Brazilian,0,17.0,19.35,0.0,81.5
717,2023-11-05,840,1118,2023,20,18,São Paulo Grand Prix,17:00:00,stroll,1998-10-29,Canadian,63.0,10,0,117,25.0,\N,28684,261.0,5,0,aston_martin,British,18,3,5,5,5,10.0,71,+40.845,7049739,67,4,1:14.007,209.607,18,3,1:10.551,1:10.375,1:11.344,71.0,99292.0985915493,4.0,22.451999999999998,10.0,2.0,10.777777777777779,0,0.0,0,0.0,11.666666666666666,54,1,9.919117647058824,Brazilian,0,17.0,19.35,0.0,81.5
718,2023-11-05,842,1118,2023,20,18,São Paulo Grand Prix,17:00:00,gasly,1996-02-07,French,62.0,11,0,214,7.0,\N,28688,108.0,6,0,alpine,French,10,15,7,7,7,6.0,71,+56.093,7064987,48,11,1:14.521,208.161,10,13,1:10.793,1:10.567,\N,71.0,99506.85915492958,4.0,23.133666666666667,10.5,3.5,9.839285714285714,0,0.03571428571428571,0,0.0,9.666666666666666,56,2,9.748091603053435,Brazilian,0,17.0,19.35,0.0,81.5
719,2023-11-05,846,1118,2023,20,18,São Paulo Grand Prix,17:00:00,norris,1999-11-13,British,195.0,5,0,1,26.0,\N,28692,282.0,4,0,mclaren,British,4,6,2,2,2,19.0,71,+8.277,7017171,61,1,1:12.486,214.005,4,7,1:10.623,1:10.021,1:11.987,71.0,98833.39436619719,4.0,22.28533333333333,10.0,5.0,7.4,1,0.18333333333333332,0,0.0,3.3333333333333335,60,1,8.35,Brazilian,0,17.0,19.35,0.0,81.5
720,2023-11-05,852,1118,2023,20,18,São Paulo Grand Prix,17:00:00,tsunoda,2000-05-11,Japanese,13.0,14,0,213,5.0,\N,28690,21.0,8,0,alphatauri,Italian,22,16,9,9,9,2.0,71,+1:09.880,7078774,64,7,1:14.231,208.974,22,16,1:10.837,\N,\N,71.0,99701.04225352113,4.0,23.845333333333333,16.0,4.0,12.470588235294118,0,0.0,0,0.0,11.666666666666666,51,2,11.375,Brazilian,0,17.0,19.35,0.0,81.5
721,2023-11-05,857,1118,2023,20,18,São Paulo Grand Prix,17:00:00,piastri,2001-04-06,Australian,87.0,9,0,1,26.0,\N,28692,282.0,4,0,mclaren,British,81,10,14,14,14,0.0,69,\N,\N,66,8,1:14.310,208.752,81,10,1:10.519,1:10.330,\N,69.0,101630.86956521739,4.0,28.454333333333334,,,9.5625,0,0.125,0,0.0,4.333333333333333,16,0,7.732394366197183,Brazilian,0,17.0,19.35,0.0,81.5
722,2023-11-05,858,1118,2023,20,18,São Paulo Grand Prix,17:00:00,sargeant,2000-12-31,American,1.0,21,0,3,0.0,\N,28689,28.0,7,0,williams,British,2,19,11,11,11,0.0,70,\N,\N,51,16,1:15.738,204.816,2,19,1:11.035,\N,\N,70.0,100501.45714285714,4.0,25.325333333333333,,,15.142857142857142,0,0.0,0,0.0,13.333333333333334,14,0,13.545454545454545,Brazilian,0,17.0,19.35,0.0,81.5
723,2023-11-19,1,1119,2023,21,80,Las Vegas Grand Prix,06:00:00,hamilton,1985-01-07,British,232.0,3,0,131,10.0,\N,28696,392.0,2,0,mercedes,German,44,10,7,7,7,6.0,50,+21.755,5370044,48,4,1:35.716,233.227,44,11,1:34.307,1:33.837,\N,50.0,107400.88,2.0,23.7775,,,4.216666666666667,0,0.5333333333333333,0,0.13333333333333333,5.0,60,0,4.216666666666667,American,0,10.100000000000001,12.65,0.0,76.0
